id,nb_of_available_parking_spaces,ferme,parking_id,date
59274,106,f,LPA0724,2024-12-16 12:26:11
59275,145,f,LPA0729,2024-12-16 12:26:11
59272,53,f,LPA0764,2024-12-16 12:26:11
59297,248,f,LPA0746,2024-12-16 12:27:08
59303,57,f,LPA0759,2024-12-16 12:27:08
59302,860,f,LPA0758,2024-12-16 12:27:08
59301,124,f,LPA0755,2024-12-16 12:27:08
59300,289,f,LPA0754,2024-12-16 12:27:08
59299,64,f,LPA0751,2024-12-16 12:27:08
59298,1358,f,LPA0750,2024-12-16 12:27:08
59296,779,f,LPA0739,2024-12-16 12:27:08
59288,2,f,LPA0702,2024-12-16 12:27:08
59294,211,f,LPA0737,2024-12-16 12:27:08
59293,0,f,LPA0731,2024-12-16 12:27:08
59292,146,f,LPA0729,2024-12-16 12:27:08
59291,102,f,LPA0724,2024-12-16 12:27:08
59290,52,f,LPA0764,2024-12-16 12:27:08
59289,366,f,LPA0706,2024-12-16 12:27:08
59295,6,f,LPA0738,2024-12-16 12:27:08
59316,859,f,LPA0758,2024-12-16 12:28:08
59315,55,f,LPA0756,2024-12-16 12:28:08
59314,288,f,LPA0754,2024-12-16 12:28:08
59313,1357,f,LPA0750,2024-12-16 12:28:08
59312,782,f,LPA0739,2024-12-16 12:28:08
59311,8,f,LPA0738,2024-12-16 12:28:08
59309,145,f,LPA0729,2024-12-16 12:28:08
59308,101,f,LPA0724,2024-12-16 12:28:08
59307,287,f,LPA0716,2024-12-16 12:28:08
59306,51,f,LPA0764,2024-12-16 12:28:08
59305,179,f,LPA0765,2024-12-16 12:28:08
59304,320,f,LPA0766,2024-12-16 12:28:08
59310,91,f,LPA0732,2024-12-16 12:28:08
59324,287,f,LPA0754,2024-12-16 12:29:09
59328,55,f,LPA0759,2024-12-16 12:29:09
59327,858,f,LPA0758,2024-12-16 12:29:09
59326,56,f,LPA0756,2024-12-16 12:29:09
59325,123,f,LPA0755,2024-12-16 12:29:09
59323,204,f,LPA0752,2024-12-16 12:29:09
59322,247,f,LPA0746,2024-12-16 12:29:09
59321,142,f,LPA0729,2024-12-16 12:29:09
59320,100,f,LPA0724,2024-12-16 12:29:09
59319,289,f,LPA0716,2024-12-16 12:29:09
59318,177,f,LPA0765,2024-12-16 12:29:09
59317,86,f,LPA0703,2024-12-16 12:29:09
59340,54,f,LPA0759,2024-12-16 12:30:09
59339,857,f,LPA0758,2024-12-16 12:30:09
59338,284,f,LPA0754,2024-12-16 12:30:09
59337,209,f,LPA0737,2024-12-16 12:30:09
59336,90,f,LPA0732,2024-12-16 12:30:09
59335,4,f,LPA0731,2024-12-16 12:30:09
59333,290,f,LPA0716,2024-12-16 12:30:09
59332,363,f,LPA0706,2024-12-16 12:30:09
59331,85,f,LPA0703,2024-12-16 12:30:09
59330,3,f,LPA0702,2024-12-16 12:30:09
59329,319,f,LPA0766,2024-12-16 12:30:09
59334,140,f,LPA0729,2024-12-16 12:30:09
59350,1355,f,LPA0750,2024-12-16 12:31:07
59354,56,f,LPA0759,2024-12-16 12:31:07
59353,57,f,LPA0756,2024-12-16 12:31:07
59352,286,f,LPA0754,2024-12-16 12:31:07
59351,63,f,LPA0751,2024-12-16 12:31:07
59355,376,f,LPA0768,2024-12-16 12:31:07
59349,778,f,LPA0739,2024-12-16 12:31:07
59345,97,f,LPA0724,2024-12-16 12:31:07
59347,87,f,LPA0732,2024-12-16 12:31:07
59346,5,f,LPA0731,2024-12-16 12:31:07
59344,291,f,LPA0716,2024-12-16 12:31:07
59343,53,f,LPA0764,2024-12-16 12:31:07
59342,178,f,LPA0765,2024-12-16 12:31:07
59341,82,f,LPA0703,2024-12-16 12:31:07
59348,210,f,LPA0737,2024-12-16 12:31:07
59373,195,f,LPA0776,2024-12-16 12:32:10
59372,54,f,LPA0759,2024-12-16 12:32:10
59370,124,f,LPA0755,2024-12-16 12:32:10
59369,205,f,LPA0752,2024-12-16 12:32:10
59368,61,f,LPA0751,2024-12-16 12:32:10
59367,1354,f,LPA0750,2024-12-16 12:32:10
59366,653,f,LPA0749,2024-12-16 12:32:10
59365,775,f,LPA0739,2024-12-16 12:32:10
59371,858,f,LPA0758,2024-12-16 12:32:10
59363,2,f,LPA0731,2024-12-16 12:32:10
59362,292,f,LPA0716,2024-12-16 12:32:10
59361,54,f,LPA0764,2024-12-16 12:32:10
59360,177,f,LPA0765,2024-12-16 12:32:10
59359,364,f,LPA0706,2024-12-16 12:32:10
59358,79,f,LPA0703,2024-12-16 12:32:10
59357,0,f,LPA0702,2024-12-16 12:32:10
59356,318,f,LPA0766,2024-12-16 12:32:10
59364,208,f,LPA0737,2024-12-16 12:32:10
59386,51,f,LPA0759,2024-12-16 12:33:07
59385,62,f,LPA0751,2024-12-16 12:33:07
59384,9,f,LPA0738,2024-12-16 12:33:07
59383,209,f,LPA0737,2024-12-16 12:33:07
59382,0,f,LPA0731,2024-12-16 12:33:07
59381,141,f,LPA0729,2024-12-16 12:33:07
59379,291,f,LPA0716,2024-12-16 12:33:07
59378,55,f,LPA0764,2024-12-16 12:33:07
59377,181,f,LPA0765,2024-12-16 12:33:07
59376,366,f,LPA0706,2024-12-16 12:33:07
59375,2,f,LPA0702,2024-12-16 12:33:07
59374,317,f,LPA0766,2024-12-16 12:33:07
59380,98,f,LPA0724,2024-12-16 12:33:07
59401,53,f,LPA0759,2024-12-16 12:34:11
59400,55,f,LPA0756,2024-12-16 12:34:11
59399,285,f,LPA0754,2024-12-16 12:34:11
59398,248,f,LPA0746,2024-12-16 12:34:11
59397,72,f,LPA0740,2024-12-16 12:34:11
59396,772,f,LPA0739,2024-12-16 12:34:11
59394,208,f,LPA0737,2024-12-16 12:34:11
59395,10,f,LPA0738,2024-12-16 12:34:11
59392,97,f,LPA0724,2024-12-16 12:34:11
59391,290,f,LPA0716,2024-12-16 12:34:11
59390,180,f,LPA0765,2024-12-16 12:34:11
59389,78,f,LPA0703,2024-12-16 12:34:11
59388,3,f,LPA0702,2024-12-16 12:34:11
59387,318,f,LPA0766,2024-12-16 12:34:11
59393,1,f,LPA0731,2024-12-16 12:34:11
59414,378,f,LPA0768,2024-12-16 12:35:09
59413,52,f,LPA0759,2024-12-16 12:35:09
59412,860,f,LPA0758,2024-12-16 12:35:09
59411,122,f,LPA0755,2024-12-16 12:35:09
59410,287,f,LPA0754,2024-12-16 12:35:09
59409,1355,f,LPA0750,2024-12-16 12:35:09
59407,0,f,LPA0731,2024-12-16 12:35:09
59406,96,f,LPA0724,2024-12-16 12:35:09
59405,289,f,LPA0716,2024-12-16 12:35:09
59404,54,f,LPA0764,2024-12-16 12:35:09
59403,182,f,LPA0765,2024-12-16 12:35:09
59402,4,f,LPA0702,2024-12-16 12:35:09
59408,71,f,LPA0740,2024-12-16 12:35:09
59422,207,f,LPA0737,2024-12-16 12:36:07
59426,49,f,LPA0759,2024-12-16 12:36:07
59425,56,f,LPA0756,2024-12-16 12:36:07
59424,773,f,LPA0739,2024-12-16 12:36:07
59421,85,f,LPA0732,2024-12-16 12:36:07
59423,11,f,LPA0738,2024-12-16 12:36:07
59419,140,f,LPA0729,2024-12-16 12:36:07
59418,94,f,LPA0724,2024-12-16 12:36:07
59417,367,f,LPA0706,2024-12-16 12:36:07
59416,76,f,LPA0703,2024-12-16 12:36:07
59415,3,f,LPA0702,2024-12-16 12:36:07
59420,2,f,LPA0731,2024-12-16 12:36:07
59444,48,f,LPA0759,2024-12-16 12:37:06
59443,861,f,LPA0758,2024-12-16 12:37:06
59442,57,f,LPA0756,2024-12-16 12:37:06
59441,121,f,LPA0755,2024-12-16 12:37:06
59440,288,f,LPA0754,2024-12-16 12:37:06
59439,1354,f,LPA0750,2024-12-16 12:37:06
59438,247,f,LPA0746,2024-12-16 12:37:06
59437,70,f,LPA0740,2024-12-16 12:37:06
59436,777,f,LPA0739,2024-12-16 12:37:06
59434,83,f,LPA0732,2024-12-16 12:37:06
59433,0,f,LPA0731,2024-12-16 12:37:06
59432,139,f,LPA0729,2024-12-16 12:37:06
59431,92,f,LPA0724,2024-12-16 12:37:06
59430,181,f,LPA0765,2024-12-16 12:37:06
59429,368,f,LPA0706,2024-12-16 12:37:06
59428,2,f,LPA0702,2024-12-16 12:37:06
59427,317,f,LPA0766,2024-12-16 12:37:06
59435,205,f,LPA0737,2024-12-16 12:37:06
59456,204,f,LPA0752,2024-12-16 12:38:09
59457,289,f,LPA0754,2024-12-16 12:38:09
59458,59,f,LPA0756,2024-12-16 12:38:09
59455,652,f,LPA0749,2024-12-16 12:38:09
59460,379,f,LPA0768,2024-12-16 12:38:09
59461,196,f,LPA0776,2024-12-16 12:38:09
59459,862,f,LPA0758,2024-12-16 12:38:09
59454,248,f,LPA0746,2024-12-16 12:38:09
59449,140,f,LPA0729,2024-12-16 12:38:09
59452,776,f,LPA0739,2024-12-16 12:38:09
59445,0,f,LPA0702,2024-12-16 12:38:09
59446,75,f,LPA0703,2024-12-16 12:38:09
59447,51,f,LPA0764,2024-12-16 12:38:09
59453,69,f,LPA0740,2024-12-16 12:38:09
59450,1,f,LPA0731,2024-12-16 12:38:09
59451,204,f,LPA0737,2024-12-16 12:38:09
59448,91,f,LPA0724,2024-12-16 12:38:09
59480,47,f,LPA0759,2024-12-16 12:39:07
59472,653,f,LPA0749,2024-12-16 12:39:07
59478,60,f,LPA0756,2024-12-16 12:39:07
59477,120,f,LPA0755,2024-12-16 12:39:07
59476,288,f,LPA0754,2024-12-16 12:39:07
59475,203,f,LPA0752,2024-12-16 12:39:07
59474,61,f,LPA0751,2024-12-16 12:39:07
59473,1353,f,LPA0750,2024-12-16 12:39:07
59471,250,f,LPA0746,2024-12-16 12:39:07
59479,861,f,LPA0758,2024-12-16 12:39:07
59469,12,f,LPA0738,2024-12-16 12:39:07
59462,73,f,LPA0703,2024-12-16 12:39:07
59463,180,f,LPA0765,2024-12-16 12:39:07
59464,50,f,LPA0764,2024-12-16 12:39:07
59470,774,f,LPA0739,2024-12-16 12:39:07
59466,141,f,LPA0729,2024-12-16 12:39:07
59467,0,f,LPA0731,2024-12-16 12:39:07
59468,205,f,LPA0737,2024-12-16 12:39:07
59465,90,f,LPA0724,2024-12-16 12:39:07
59489,775,f,LPA0739,2024-12-16 12:40:10
59495,862,f,LPA0758,2024-12-16 12:40:10
59494,59,f,LPA0756,2024-12-16 12:40:10
59493,289,f,LPA0754,2024-12-16 12:40:10
59492,204,f,LPA0752,2024-12-16 12:40:10
59491,60,f,LPA0751,2024-12-16 12:40:10
59490,652,f,LPA0749,2024-12-16 12:40:10
59496,197,f,LPA0776,2024-12-16 12:40:10
59488,204,f,LPA0737,2024-12-16 12:40:10
59486,143,f,LPA0729,2024-12-16 12:40:10
59485,92,f,LPA0724,2024-12-16 12:40:10
59484,288,f,LPA0716,2024-12-16 12:40:10
59483,51,f,LPA0764,2024-12-16 12:40:10
59482,179,f,LPA0765,2024-12-16 12:40:10
59481,72,f,LPA0703,2024-12-16 12:40:10
59487,81,f,LPA0732,2024-12-16 12:40:10
59506,251,f,LPA0746,2024-12-16 12:41:08
59511,863,f,LPA0758,2024-12-16 12:41:08
59510,60,f,LPA0756,2024-12-16 12:41:08
59509,122,f,LPA0755,2024-12-16 12:41:08
59512,46,f,LPA0759,2024-12-16 12:41:08
59508,288,f,LPA0754,2024-12-16 12:41:08
59507,653,f,LPA0749,2024-12-16 12:41:08
59505,205,f,LPA0737,2024-12-16 12:41:08
59500,180,f,LPA0765,2024-12-16 12:41:08
59503,141,f,LPA0729,2024-12-16 12:41:08
59502,94,f,LPA0724,2024-12-16 12:41:08
59501,52,f,LPA0764,2024-12-16 12:41:08
59499,70,f,LPA0703,2024-12-16 12:41:08
59498,1,f,LPA0702,2024-12-16 12:41:08
59497,316,f,LPA0766,2024-12-16 12:41:08
59504,80,f,LPA0732,2024-12-16 12:41:08
59525,196,f,LPA0776,2024-12-16 12:42:07
59524,45,f,LPA0759,2024-12-16 12:42:07
59523,59,f,LPA0756,2024-12-16 12:42:07
59522,287,f,LPA0754,2024-12-16 12:42:07
59521,249,f,LPA0746,2024-12-16 12:42:07
59520,774,f,LPA0739,2024-12-16 12:42:07
59518,93,f,LPA0724,2024-12-16 12:42:07
59517,53,f,LPA0764,2024-12-16 12:42:07
59516,369,f,LPA0706,2024-12-16 12:42:07
59515,66,f,LPA0703,2024-12-16 12:42:07
59514,0,f,LPA0702,2024-12-16 12:42:07
59513,317,f,LPA0766,2024-12-16 12:42:07
59519,79,f,LPA0732,2024-12-16 12:42:07
59534,11,f,LPA0738,2024-12-16 12:43:07
59539,380,f,LPA0768,2024-12-16 12:43:07
59538,864,f,LPA0758,2024-12-16 12:43:07
59537,121,f,LPA0755,2024-12-16 12:43:07
59536,285,f,LPA0754,2024-12-16 12:43:07
59533,81,f,LPA0732,2024-12-16 12:43:07
59535,775,f,LPA0739,2024-12-16 12:43:07
59531,94,f,LPA0724,2024-12-16 12:43:07
59530,54,f,LPA0764,2024-12-16 12:43:07
59529,182,f,LPA0765,2024-12-16 12:43:07
59528,371,f,LPA0706,2024-12-16 12:43:07
59527,67,f,LPA0703,2024-12-16 12:43:07
59526,1,f,LPA0702,2024-12-16 12:43:07
59532,142,f,LPA0729,2024-12-16 12:43:07
59555,378,f,LPA0768,2024-12-16 12:44:07
59554,42,f,LPA0759,2024-12-16 12:44:07
59553,866,f,LPA0758,2024-12-16 12:44:07
59552,56,f,LPA0756,2024-12-16 12:44:07
59551,120,f,LPA0755,2024-12-16 12:44:07
59550,286,f,LPA0754,2024-12-16 12:44:07
59548,247,f,LPA0746,2024-12-16 12:44:07
59549,1354,f,LPA0750,2024-12-16 12:44:07
59546,10,f,LPA0738,2024-12-16 12:44:07
59545,206,f,LPA0737,2024-12-16 12:44:07
59544,1,f,LPA0731,2024-12-16 12:44:07
59543,140,f,LPA0729,2024-12-16 12:44:07
59542,53,f,LPA0764,2024-12-16 12:44:07
59541,184,f,LPA0765,2024-12-16 12:44:07
59540,0,f,LPA0702,2024-12-16 12:44:07
59547,774,f,LPA0739,2024-12-16 12:44:07
59568,248,f,LPA0746,2024-12-16 12:45:08
59569,654,f,LPA0749,2024-12-16 12:45:08
59570,1351,f,LPA0750,2024-12-16 12:45:08
59571,288,f,LPA0754,2024-12-16 12:45:08
59575,377,f,LPA0768,2024-12-16 12:45:08
59573,55,f,LPA0756,2024-12-16 12:45:08
59574,39,f,LPA0759,2024-12-16 12:45:08
59567,70,f,LPA0740,2024-12-16 12:45:08
59572,119,f,LPA0755,2024-12-16 12:45:08
59566,769,f,LPA0739,2024-12-16 12:45:08
59556,316,f,LPA0766,2024-12-16 12:45:08
59564,205,f,LPA0737,2024-12-16 12:45:08
59563,82,f,LPA0732,2024-12-16 12:45:08
59562,0,f,LPA0731,2024-12-16 12:45:08
59561,93,f,LPA0724,2024-12-16 12:45:08
59560,289,f,LPA0716,2024-12-16 12:45:08
59559,51,f,LPA0764,2024-12-16 12:45:08
59558,188,f,LPA0765,2024-12-16 12:45:08
59557,370,f,LPA0706,2024-12-16 12:45:08
59565,11,f,LPA0738,2024-12-16 12:45:08
59585,56,f,LPA0756,2024-12-16 12:46:09
59584,205,f,LPA0752,2024-12-16 12:46:09
59583,1348,f,LPA0750,2024-12-16 12:46:09
59582,69,f,LPA0740,2024-12-16 12:46:09
59581,206,f,LPA0737,2024-12-16 12:46:09
59586,867,f,LPA0758,2024-12-16 12:46:09
59579,144,f,LPA0729,2024-12-16 12:46:09
59578,91,f,LPA0724,2024-12-16 12:46:09
59577,190,f,LPA0765,2024-12-16 12:46:09
59576,314,f,LPA0766,2024-12-16 12:46:09
59580,1,f,LPA0731,2024-12-16 12:46:09
59599,153,f,LPA0777,2024-12-16 12:47:09
59598,57,f,LPA0756,2024-12-16 12:47:09
59597,289,f,LPA0754,2024-12-16 12:47:09
59596,247,f,LPA0746,2024-12-16 12:47:09
59595,766,f,LPA0739,2024-12-16 12:47:09
59593,80,f,LPA0732,2024-12-16 12:47:09
59594,208,f,LPA0737,2024-12-16 12:47:09
59591,90,f,LPA0724,2024-12-16 12:47:09
59590,52,f,LPA0764,2024-12-16 12:47:09
59589,192,f,LPA0765,2024-12-16 12:47:09
59588,369,f,LPA0706,2024-12-16 12:47:09
59587,64,f,LPA0703,2024-12-16 12:47:09
59592,0,f,LPA0731,2024-12-16 12:47:09
59608,246,f,LPA0746,2024-12-16 12:48:08
59613,375,f,LPA0768,2024-12-16 12:48:08
59612,38,f,LPA0759,2024-12-16 12:48:08
59611,56,f,LPA0756,2024-12-16 12:48:08
59610,59,f,LPA0751,2024-12-16 12:48:08
59609,1347,f,LPA0750,2024-12-16 12:48:08
59607,209,f,LPA0737,2024-12-16 12:48:08
59606,79,f,LPA0732,2024-12-16 12:48:08
59605,143,f,LPA0729,2024-12-16 12:48:08
59604,89,f,LPA0724,2024-12-16 12:48:08
59603,50,f,LPA0764,2024-12-16 12:48:08
59602,60,f,LPA0703,2024-12-16 12:48:08
59601,1,f,LPA0702,2024-12-16 12:48:08
59600,313,f,LPA0766,2024-12-16 12:48:08
59629,37,f,LPA0759,2024-12-16 12:49:07
59628,57,f,LPA0756,2024-12-16 12:49:07
59627,291,f,LPA0754,2024-12-16 12:49:07
59626,206,f,LPA0752,2024-12-16 12:49:07
59625,1348,f,LPA0750,2024-12-16 12:49:07
59624,653,f,LPA0749,2024-12-16 12:49:07
59623,245,f,LPA0746,2024-12-16 12:49:07
59622,764,f,LPA0739,2024-12-16 12:49:07
59621,205,f,LPA0737,2024-12-16 12:49:07
59620,1,f,LPA0731,2024-12-16 12:49:07
59619,142,f,LPA0729,2024-12-16 12:49:07
59618,88,f,LPA0724,2024-12-16 12:49:07
59617,288,f,LPA0716,2024-12-16 12:49:07
59616,52,f,LPA0764,2024-12-16 12:49:07
59615,190,f,LPA0765,2024-12-16 12:49:07
59614,0,f,LPA0702,2024-12-16 12:49:07
59640,377,f,LPA0768,2024-12-16 12:50:12
59639,36,f,LPA0759,2024-12-16 12:50:12
59638,56,f,LPA0756,2024-12-16 12:50:12
59637,116,f,LPA0755,2024-12-16 12:50:12
59636,244,f,LPA0746,2024-12-16 12:50:12
59631,192,f,LPA0765,2024-12-16 12:50:12
59634,78,f,LPA0732,2024-12-16 12:50:12
59633,0,f,LPA0731,2024-12-16 12:50:12
59632,53,f,LPA0764,2024-12-16 12:50:12
59630,59,f,LPA0703,2024-12-16 12:50:12
59635,765,f,LPA0739,2024-12-16 12:50:12
59649,37,f,LPA0759,2024-12-16 12:51:07
59648,760,f,LPA0739,2024-12-16 12:51:07
59647,77,f,LPA0732,2024-12-16 12:51:07
59646,1,f,LPA0731,2024-12-16 12:51:07
59645,87,f,LPA0724,2024-12-16 12:51:07
59643,190,f,LPA0765,2024-12-16 12:51:07
59642,368,f,LPA0706,2024-12-16 12:51:07
59641,1,f,LPA0702,2024-12-16 12:51:07
59644,54,f,LPA0764,2024-12-16 12:51:07
59657,757,f,LPA0739,2024-12-16 12:52:15
59661,376,f,LPA0768,2024-12-16 12:52:15
59660,58,f,LPA0756,2024-12-16 12:52:15
59659,1347,f,LPA0750,2024-12-16 12:52:15
59656,10,f,LPA0738,2024-12-16 12:52:15
59658,68,f,LPA0740,2024-12-16 12:52:15
59654,141,f,LPA0729,2024-12-16 12:52:15
59650,0,f,LPA0702,2024-12-16 12:52:15
59651,56,f,LPA0703,2024-12-16 12:52:15
59655,204,f,LPA0737,2024-12-16 12:52:15
59653,55,f,LPA0764,2024-12-16 12:52:15
59652,191,f,LPA0765,2024-12-16 12:52:15
59671,1346,f,LPA0750,2024-12-16 12:53:08
59674,35,f,LPA0759,2024-12-16 12:53:08
59673,868,f,LPA0758,2024-12-16 12:53:08
59672,117,f,LPA0755,2024-12-16 12:53:08
59670,245,f,LPA0746,2024-12-16 12:53:08
59668,0,f,LPA0731,2024-12-16 12:53:08
59669,76,f,LPA0732,2024-12-16 12:53:08
59666,287,f,LPA0716,2024-12-16 12:53:08
59665,52,f,LPA0764,2024-12-16 12:53:08
59664,190,f,LPA0765,2024-12-16 12:53:08
59663,367,f,LPA0706,2024-12-16 12:53:08
59662,54,f,LPA0703,2024-12-16 12:53:08
59667,142,f,LPA0729,2024-12-16 12:53:08
59683,75,f,LPA0732,2024-12-16 12:54:08
59689,120,f,LPA0755,2024-12-16 12:54:08
59688,292,f,LPA0754,2024-12-16 12:54:08
59687,1345,f,LPA0750,2024-12-16 12:54:08
59686,246,f,LPA0746,2024-12-16 12:54:08
59685,754,f,LPA0739,2024-12-16 12:54:08
59684,9,f,LPA0738,2024-12-16 12:54:08
59690,32,f,LPA0759,2024-12-16 12:54:08
59682,2,f,LPA0731,2024-12-16 12:54:08
59680,90,f,LPA0724,2024-12-16 12:54:08
59679,286,f,LPA0716,2024-12-16 12:54:08
59678,51,f,LPA0764,2024-12-16 12:54:08
59677,191,f,LPA0765,2024-12-16 12:54:08
59676,366,f,LPA0706,2024-12-16 12:54:08
59675,312,f,LPA0766,2024-12-16 12:54:08
59681,143,f,LPA0729,2024-12-16 12:54:08
59704,378,f,LPA0768,2024-12-16 12:55:10
59703,31,f,LPA0759,2024-12-16 12:55:10
59702,291,f,LPA0754,2024-12-16 12:55:10
59701,1343,f,LPA0750,2024-12-16 12:55:10
59700,652,f,LPA0749,2024-12-16 12:55:10
59699,67,f,LPA0740,2024-12-16 12:55:10
59698,753,f,LPA0739,2024-12-16 12:55:10
59696,202,f,LPA0737,2024-12-16 12:55:10
59695,141,f,LPA0729,2024-12-16 12:55:10
59694,91,f,LPA0724,2024-12-16 12:55:10
59693,50,f,LPA0764,2024-12-16 12:55:10
59692,194,f,LPA0765,2024-12-16 12:55:10
59691,53,f,LPA0703,2024-12-16 12:55:10
59697,8,f,LPA0738,2024-12-16 12:55:10
59712,650,f,LPA0749,2024-12-16 12:56:07
59716,195,f,LPA0776,2024-12-16 12:56:07
59714,871,f,LPA0758,2024-12-16 12:56:07
59713,59,f,LPA0756,2024-12-16 12:56:07
59711,247,f,LPA0746,2024-12-16 12:56:07
59715,30,f,LPA0759,2024-12-16 12:56:07
59709,74,f,LPA0732,2024-12-16 12:56:07
59708,3,f,LPA0731,2024-12-16 12:56:07
59707,49,f,LPA0764,2024-12-16 12:56:07
59706,365,f,LPA0706,2024-12-16 12:56:07
59710,755,f,LPA0739,2024-12-16 12:56:07
59705,313,f,LPA0766,2024-12-16 12:56:07
59730,377,f,LPA0768,2024-12-16 12:57:08
59729,29,f,LPA0759,2024-12-16 12:57:08
59728,872,f,LPA0758,2024-12-16 12:57:08
59727,60,f,LPA0756,2024-12-16 12:57:08
59726,243,f,LPA0746,2024-12-16 12:57:08
59725,756,f,LPA0739,2024-12-16 12:57:08
59724,203,f,LPA0737,2024-12-16 12:57:08
59722,6,f,LPA0731,2024-12-16 12:57:08
59721,90,f,LPA0724,2024-12-16 12:57:08
59720,197,f,LPA0765,2024-12-16 12:57:08
59719,367,f,LPA0706,2024-12-16 12:57:08
59718,54,f,LPA0703,2024-12-16 12:57:08
59717,314,f,LPA0766,2024-12-16 12:57:08
59723,72,f,LPA0732,2024-12-16 12:57:08
59736,59,f,LPA0756,2024-12-16 12:58:08
59738,378,f,LPA0768,2024-12-16 12:58:08
59737,28,f,LPA0759,2024-12-16 12:58:08
59735,119,f,LPA0755,2024-12-16 12:58:08
59734,207,f,LPA0752,2024-12-16 12:58:08
59733,8,f,LPA0731,2024-12-16 12:58:08
59732,196,f,LPA0765,2024-12-16 12:58:08
59731,55,f,LPA0703,2024-12-16 12:58:08
59751,377,f,LPA0768,2024-12-16 12:59:07
59750,27,f,LPA0759,2024-12-16 12:59:07
59749,871,f,LPA0758,2024-12-16 12:59:07
59748,292,f,LPA0754,2024-12-16 12:59:07
59746,1342,f,LPA0750,2024-12-16 12:59:07
59745,244,f,LPA0746,2024-12-16 12:59:07
59747,57,f,LPA0751,2024-12-16 12:59:07
59743,7,f,LPA0731,2024-12-16 12:59:07
59742,91,f,LPA0724,2024-12-16 12:59:07
59741,48,f,LPA0764,2024-12-16 12:59:07
59740,366,f,LPA0706,2024-12-16 12:59:07
59739,54,f,LPA0703,2024-12-16 12:59:07
59744,71,f,LPA0732,2024-12-16 12:59:07
59760,245,f,LPA0746,2024-12-16 13:00:09
59765,120,f,LPA0755,2024-12-16 13:00:09
59764,293,f,LPA0754,2024-12-16 13:00:09
59763,56,f,LPA0751,2024-12-16 13:00:09
59762,1343,f,LPA0750,2024-12-16 13:00:09
59761,651,f,LPA0749,2024-12-16 13:00:09
59759,9,f,LPA0738,2024-12-16 13:00:09
59766,197,f,LPA0776,2024-12-16 13:00:09
59757,9,f,LPA0731,2024-12-16 13:00:09
59756,140,f,LPA0729,2024-12-16 13:00:09
59755,89,f,LPA0724,2024-12-16 13:00:09
59754,49,f,LPA0764,2024-12-16 13:00:09
59753,197,f,LPA0765,2024-12-16 13:00:09
59752,313,f,LPA0766,2024-12-16 13:00:09
59758,73,f,LPA0732,2024-12-16 13:00:09
59784,152,f,LPA0777,2024-12-16 13:01:08
59783,26,f,LPA0759,2024-12-16 13:01:08
59782,57,f,LPA0756,2024-12-16 13:01:08
59781,294,f,LPA0754,2024-12-16 13:01:08
59780,55,f,LPA0751,2024-12-16 13:01:08
59779,652,f,LPA0749,2024-12-16 13:01:08
59778,244,f,LPA0746,2024-12-16 13:01:08
59777,754,f,LPA0739,2024-12-16 13:01:08
59776,202,f,LPA0737,2024-12-16 13:01:08
59774,6,f,LPA0731,2024-12-16 13:01:08
59773,139,f,LPA0729,2024-12-16 13:01:08
59772,90,f,LPA0724,2024-12-16 13:01:08
59771,48,f,LPA0764,2024-12-16 13:01:08
59770,198,f,LPA0765,2024-12-16 13:01:08
59769,365,f,LPA0706,2024-12-16 13:01:08
59768,50,f,LPA0703,2024-12-16 13:01:08
59767,314,f,LPA0766,2024-12-16 13:01:08
59775,74,f,LPA0732,2024-12-16 13:01:08
59794,198,f,LPA0776,2024-12-16 13:02:09
59793,376,f,LPA0768,2024-12-16 13:02:09
59792,24,f,LPA0759,2024-12-16 13:02:09
59790,293,f,LPA0754,2024-12-16 13:02:09
59791,119,f,LPA0755,2024-12-16 13:02:09
59788,72,f,LPA0732,2024-12-16 13:02:09
59787,47,f,LPA0764,2024-12-16 13:02:09
59786,200,f,LPA0765,2024-12-16 13:02:09
59785,2,f,LPA0702,2024-12-16 13:02:09
59789,753,f,LPA0739,2024-12-16 13:02:09
59802,22,f,LPA0759,2024-12-16 13:03:07
59801,208,f,LPA0752,2024-12-16 13:03:07
59800,246,f,LPA0746,2024-12-16 13:03:07
59799,754,f,LPA0739,2024-12-16 13:03:07
59797,138,f,LPA0729,2024-12-16 13:03:07
59796,285,f,LPA0716,2024-12-16 13:03:07
59795,47,f,LPA0703,2024-12-16 13:03:07
59798,8,f,LPA0731,2024-12-16 13:03:07
59811,292,f,LPA0754,2024-12-16 13:04:07
59814,23,f,LPA0759,2024-12-16 13:04:07
59813,872,f,LPA0758,2024-12-16 13:04:07
59812,61,f,LPA0756,2024-12-16 13:04:07
59815,377,f,LPA0768,2024-12-16 13:04:07
59810,57,f,LPA0751,2024-12-16 13:04:07
59806,46,f,LPA0764,2024-12-16 13:04:07
59808,5,f,LPA0731,2024-12-16 13:04:07
59807,87,f,LPA0724,2024-12-16 13:04:07
59805,364,f,LPA0706,2024-12-16 13:04:07
59804,46,f,LPA0703,2024-12-16 13:04:07
59803,313,f,LPA0766,2024-12-16 13:04:07
59809,73,f,LPA0732,2024-12-16 13:04:07
59825,201,f,LPA0737,2024-12-16 13:05:09
59830,378,f,LPA0768,2024-12-16 13:05:09
59829,62,f,LPA0756,2024-12-16 13:05:09
59828,294,f,LPA0754,2024-12-16 13:05:09
59827,1341,f,LPA0750,2024-12-16 13:05:09
